id,synthetic_event_id,diagnosis,recovery_probability,recommended_action,reason,confidence,decision_path,override_reason,created_at,ground_truth_recoverable,ground_truth_outcome,ground_truth_recovered_amount
5dccb06b-c1a7-49ac-938c-acc560392ab8,4c47db9c-cbc7-43b4-b4e9-13d467a1ae48,"The transaction failed during netbanking checkout due to an OTP timeout, indicating the customer likely abandoned the authentication step or the OTP expired before completion. This is typically a transient, friction-based failure rather than a hard decline (e.g., insufficient funds or bank rejection). However, the customer profile raises concerns: tenure is only 43 days, there are zero prior successful payments, and two prior failed payments already exist. The current order value (₹6,578.22) is more than double the customer's historical average order value (₹2,983.18), suggesting either a one-off higher purchase or a potential hesitation/abandonment signal. Despite no prior recovery attempts, the lack of payment success history and a pattern of repeated failures reduces confidence in immediate aggressive recovery.",0.34,send_payment_link,"The failure cause (otp_timeout) is transient and generally recoverable, which favors outreach over stopping. However, the customer has zero successful payments, two prior failures, and is attempting a transaction more than 2x their historical AOV, indicating elevated risk and possible checkout friction. An immediate 'recover_now' urgent push is too aggressive given the weak success history and unproven payment intent. A standard 'send_payment_link' with normal expiry gives the customer a low-pressure path back to checkout while respecting the friction signals. 'wait_and_retry' is less suitable because no recovery attempt has been made yet and the customer may not return organically. 'escalate_to_merchant' is unnecessary since the failure reason is clear and actionable. 'stop' is premature given no recovery attempts have been made. A standard payment link balances recovery opportunity with risk containment.",0.62,ai_decision,,2026-08-30 07:46:31.291110+00:00,False,not_recovered,0
a142aa3f-5b68-4028-a76d-d4e9e3fb03fd,3c5e7666-426b-4272-9734-891fc1c47378,"Transaction failed due to OTP timeout during netbanking authentication, indicating a transient user-side flow interruption rather than a hard decline or customer disinterest. The customer initiated checkout and spent 262 seconds progressing through the payment flow, demonstrating active purchase intent. However, the customer is brand new (2-day tenure) with no prior successful payments, so there is no historical trust or behavior pattern to leverage. One recovery attempt was already made 86 hours ago without a recorded outcome change, suggesting the standard outreach did not convert.",0.45,send_payment_link,"OTP timeout failures are inherently transient and typically recoverable, supporting continued outreach rather than stopping. However, recovery probability is moderated down to ~0.45 because: (1) the customer is only 2 days old with zero successful payment history, meaning no demonstrated commitment to the merchant, (2) a prior recovery attempt 86 hours ago already failed to convert, indicating diminishing returns from immediate aggressive outreach, and (3) the order value (₹1,172.85) is notably higher than the customer's historical AOV (₹818.46), which may have contributed to checkout hesitation and could resurface on retry. Sending a standard recovery payment link is preferred over 'recover_now' because the customer is new and unproven, and a high-urgency push on an unestablished relationship risks friction. It is preferred over 'wait_and_retry' because the 86-hour gap is already substantial and passive cooldown alone will not re-engage an unknown customer. Escalation to merchant is not warranted as the failure reason is clear and actionable. Stopping is premature given the demonstrated purchase intent during the 262-second checkout.",0.62,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,117285
e70ed846-b8cf-474b-8673-b00d98b851f1,31eb5db0-f274-42b6-acd8-83a2bcffebce,"Hard card decline on a high-value transaction (₹13,788) for a new customer with no payment success history. The checkout duration of 352 seconds indicates genuine purchase intent, but the card_declined failure reason suggests a persistent bank-side issue (insufficient funds, account restrictions, or fraud blocks) rather than a transient technical error. One recovery attempt was made 95 hours ago without success, and the transaction amount is approximately 20x the customer's historical AOV, suggesting either price shock or card limit issues. The combination of no success history, hard decline, and large ticket size makes automated recovery unlikely without customer-initiated action to resolve the underlying card issue.",0.08,stop,"The card_declined status indicates a persistent bank-side rejection rather than a transient failure amenable to retry or payment link resend. New customer with zero successful payment history and a failed transaction already suggests low conversion potential. The transaction amount is 20x their typical spend, increasing likelihood of decline due to card limits or insufficient funds. One recovery attempt was made 95 hours ago without success. Since card declines require customer action to resolve (updating payment method, clearing bank holds, or increasing card limits), automated recovery attempts will not succeed. The low amount relative to risk and new customer status does not justify further recovery investment. Stopping preserves resources for higher-probability recovery cases.",0.89,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1378831
d7f628a0-f602-4947-abf7-3f02fecd10b3,4ef7a72d-0c0c-43e0-bdc1-a6feee931443,"Card decline on a transaction amount (₹14,576.43) that is 5.8x higher than the customer's historical average order value (₹2,497.72), indicating insufficient funds or card limit breach rather than fundamental payment instrument failure. Customer has demonstrated reliable payment capability with 7 successful transactions over 406 days, though with a concerning 9 historical failures. The decline appears situationally driven by the unusually large transaction size relative to their typical spending pattern.",0.55,send_payment_link,"The customer has proven payment capability (7 successes) and engaged recently (35 hours since last success), but the card decline is likely due to the transaction being 5.8x their normal spend threshold. Sending a standard payment link provides an opportunity to complete purchase using alternative payment methods (UPI, netbanking, wallets) without the card limit constraint. No prior recovery attempts have been made, and the 4.4-minute checkout duration indicates genuine purchase intent. The elevated historical failure rate (9/16 = 56%) warrants standard rather than urgent recovery, but the established tenure and recent success make this a viable recovery opportunity.",0.72,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1457643
bea80df0-3de9-4094-9c8a-53207153fa75,869a918c-0520-4efd-b08d-7c37ff07b9fa,"The transaction failed due to a card_declined error, but customer signals indicate strong intent and a transient or recoverable cause rather than a permanently invalid payment instrument.",0.62,send_payment_link,"Customer profile is strongly positive: 296 days of tenure, 10 prior successful payments vs. only 5 historical failures, and a recent successful payment just 89 hours ago, indicating an established and active relationship. However, this single transaction's amount (₹12,792) is roughly 6x the customer's historical AOV (₹2,084), suggesting a high-value purchase that may have triggered the bank's fraud or velocity checks, causing the decline. Checkout duration of 384 seconds reflects deliberate engagement, not abandonment. Two prior recovery attempts were made 155 hours ago with no resolution, so another immediate 'recover_now' push risks fatigue without addressing the likely bank-side block. A fresh, standard payment link gives the customer a clean retry context (potentially with a different card or after contacting their bank), which historically aligns well with established customers re-attempting high-ticket purchases. We avoid 'stop' because the success-to-failure ratio and recent activity indicate recoverability, and we avoid 'wait_and_retry' because the recovery cooldown window has passed and customer outreach is warranted.",0.74,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1279200
c75f0e00-acb8-40f8-a364-71b99dcf8787,9c0d1cf6-1aa1-43ed-9f3a-6216cdc69235,"The transaction failed due to a transient network error on the netbanking channel, not a deliberate customer decline. The customer was actively engaged (53-second checkout) and appeared ready to complete payment. However, this customer has zero successful payment history across 36 days tenure with 2 prior failures, indicating potential underlying payment friction. The current failure is technically recoverable, but the pattern of never succeeding raises concern about whether this customer will convert even with a recovery link.",0.55,recover_now,"network_error is a classic transient failure that responds well to immediate recovery attempts, especially when the customer hasn't yet been contacted. The customer showed high intent during checkout (quick 53-second duration) and was interrupted by a technical issue rather than declining. Sending an urgent recovery payment link immediately capitalizes on their still-active purchase intent before it dissipates. While the zero-success history and 2 prior failures suggest caution, this specific failure mode (network_error) warrants immediate action rather than waiting. The netbanking method is prone to temporary connectivity issues that often resolve on retry.",0.78,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,152002
322bb0b9-faea-44f0-bf2d-07c79ea1b177,0c89127c-adeb-4e18-8cc4-9716a46fe042,"The transaction failed due to an OTP timeout during netbanking authentication, which is a transient technical failure indicating the customer was actively engaged in the payment process but the bank's session expired before completion. However, the customer is a new 33-day user with zero successful payment history and two prior failures, creating significant ambiguity. The transaction amount of ₹12,147 is 6.7x higher than their historical average order value of ₹1,818, raising questions about purchase legitimacy or customer intent.",0.45,escalate_to_merchant,"While otp_timeout is technically recoverable, this case presents conflicting signals that warrant human review: the customer has zero successful payment history despite 33 days tenure and 2 prior failures, the transaction amount is 6.7x their average order value suggesting possible fraud or mistaken transaction, and netbanking OTP timeouts can sometimes mask other authentication issues. Automated recovery risks sending payment links for fraudulent transactions or orders the customer did not intend. Merchant escalation allows verification of order legitimacy and customer identity before proceeding.",0.78,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1214730
5c3189f8-0df9-4ada-8e56-012bc286071d,6b606e4a-aa5f-44f8-b2a9-0e367b16dd5f,"Customer abandoned during active UPI checkout after 8.5 minutes of engagement. The ₹11,780 order value is 13.5x higher than their historical AOV (₹873.78), suggesting potential sticker shock or price sensitivity. Combined with 2 prior failed payment attempts and zero successful transactions on record, this indicates either recurring payment friction (UPI/bank issues) or purchase hesitation on a high-value order relative to their typical spending pattern.",0.32,escalate_to_merchant,"This case presents conflicting signals warranting human judgment: (1) High engagement shown by 515-second checkout duration suggests purchase intent, (2) but the order value is 13.5x their historical AOV indicating possible price objection, (3) 2 prior failed payments with zero successes raises questions about payment method reliability, (4) 1 previous recovery attempt 57 hours ago did not convert, (5) new customer tenure of 52 days provides limited behavioral data. A merchant sales representative can offer personalized assistance—clarify payment issues, discuss the order, or potentially offer alternatives—whereas automated recovery links may continue to underperform given prior failure.",0.74,ai_decision,,2026-08-30 07:46:31.291110+00:00,False,not_recovered,0
062a77a5-e872-4575-be95-9979a2a186c2,5e5c8c1f-3982-43a4-a213-abe6f4b150b7,"Transaction failure due to transient network_error during UPI payment - a technical/connectivity issue rather than a customer decline or insufficient funds. Customer had proven payment capability with 2 successful prior transactions, though current transaction amount (₹12,530.81) is significantly higher than historical AOV (₹1,174.90). Quick 41-second checkout duration suggests active purchase intent interrupted by technical barrier. Mixed payment history (3 failures, 2 successes) indicates some fragility in payment behavior but not unrecoverable.",0.72,recover_now,"network_error is a transient failure type with high recovery potential - customer intent was interrupted, not rejected. 73-day tenure with 2 prior successful payments confirms legitimate customer with payment capability. Zero prior recovery attempts on this transaction make immediate intervention optimal. Current high-value transaction (10x average) suggests strong purchase intent that may not persist if delayed. UPI network errors typically resolve quickly and customers often retry immediately if prompted. Recovery link sent now captures the moment while intent is still warm.",0.78,ai_decision,,2026-08-30 07:46:31.291110+00:00,False,not_recovered,0
d81b1032-7c41-48e8-a280-46fc9f26ce0f,1d0a24dd-5445-4146-8140-e755d11e5045,"Customer abandoned netbanking checkout after 311 seconds without completing payment. This is a new customer (45 days tenure) with no prior successful payment history and one previous failure, attempting a high-value transaction (₹14,970) that is 21x their historical average order value of ₹718.85. The abandonment likely occurred due to netbanking session timeout, OTP issues, or hesitation given the significantly elevated transaction amount relative to their typical spending behavior.",0.35,send_payment_link,"This is the first recovery attempt on an abandoned checkout with no prior successful payment history. The customer is new with zero completed transactions, making 'recover_now' too aggressive. The transaction amount is 21x their average, which may cause hesitation. Netbanking is prone to transient issues like OTP timeout or session expiry. Sending a standard recovery payment link provides a low-friction path to completion without overwhelming a new customer with urgency. This action is appropriate given the first intervention opportunity and reasonable checkout intent shown by the 5+ minute engagement duration.",0.72,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1497003
1893dc38-26c6-4eb4-b2eb-95e9ccfd49b1,93405c4f-d8f5-4333-99f7-b29d7336f2f1,"The transaction was explicitly abandoned by the customer during checkout, not a transient payment failure. The customer spent only 189 seconds (about 3 minutes) on checkout, which suggests they reconsidered rather than encountering a technical block. The transaction amount (₹12,295.20) is approximately 6.5x the customer's historical average order value (₹1,898.04), indicating possible sticker shock, cart reconsideration, or abandonment due to amount mismatch with typical spending. Combined with zero prior successful payments, two prior failures, and a very short tenure (16 days), the signals point to a high-risk, low-trust customer profile where abandonment is likely intentional.",0.18,stop,"Multiple converging signals strongly indicate this recovery is not worth pursuing: (1) The failure reason is 'customer_abandoned' rather than a transient technical failure (network error, OTP timeout) that would justify urgent re-engagement. (2) The customer's order value is 6.5x their historical average, suggesting the high-ticket purchase likely triggered hesitation or second thoughts. (3) The customer has zero successful payment history and two prior failed payments, indicating low trust and poor conversion potential. (4) Very short customer tenure (16 days) with no established relationship reduces likelihood of recovery via reminder. (5) A standard payment link ('send_payment_link') or immediate recovery ('recover_now') would likely irritate a customer who consciously abandoned the checkout, potentially harming future relationship. The cost of outreach exceeds expected recovery value, and 'stop' conserves resources for more recoverable transactions.",0.82,ai_decision,,2026-08-30 07:46:31.291110+00:00,False,not_recovered,0
800cd0b2-a2f8-4012-95d5-ce954c7eb7a2,1ffbdaac-c970-4631-83ea-095b24970bf7,"Insufficient funds is a hard decline from the bank tied to the customer's netbanking account. Combined with the customer's very short tenure (12 days), zero prior successful payments, and one prior failed payment, the signal strongly suggests this customer lacks the balance (or a funded netbanking account) to complete this transaction. Additionally, the order value (₹15,378.67) is roughly 70x the customer's historical average order value (₹218.21), which is a strong outlier indicating either a one-time large purchase the customer cannot afford or anomalous behavior. The failure is not transient (not network/OTP related), so immediate retries or generic recovery links are unlikely to succeed without the customer topping up funds.",0.15,stop,"The failure reason 'insufficient_funds' is a terminal bank decline that cannot be resolved by simply re-presenting the payment — the customer must add money to the account first. Behavioral signals reinforce low recoverability: 12-day tenure, 0 successful payments, 1 prior failure, and no prior recovery attempts that could be optimized. The order amount is ~70x the customer's historical AOV, making it highly likely the customer cannot afford this purchase at present. Automated recovery links or immediate retries would likely cause friction (repeat declines, potential complaint risk on a high-value netbanking flow) without meaningfully improving recovery odds. Escalation is also not warranted because the cause is unambiguous (insufficient funds, not a merchant or integration issue). Stopping is the correct bounded action; if the customer returns and tops up, organic recovery remains possible without further automated intervention.",0.86,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1537867
00722877-2e06-44be-a72e-a5612f7ebf61,ce66b42b-3227-4afe-9581-c5d9ac357420,"Card decline with no prior payment success history. The customer has zero completed transactions in 40 days, has accumulated 2 prior payment failures, and is attempting to pay 7.5x their historical average order value (₹17,070 vs ₹2,270 AOV). Card declines typically indicate issuer-level rejection (insufficient funds, blocked card, bank policy, or limit restrictions) rather than transient connectivity issues. Two prior recovery attempts have already been made with no resolution, indicating this is not a recoverable pattern through standard automated outreach.",0.12,escalate_to_merchant,"The customer exhibits a pattern of payment unrecoverability: zero successful payments across 40 days tenure, 2 prior failures, and now a third card decline on a significantly elevated transaction amount. Card_declined is a hard issuer rejection, not a transient failure amenable to payment link resend. Two automated recovery attempts have already been exhausted. Given the substantial transaction value (₹17,070), ambiguity about whether the card remains valid, the customer's funding constraints (evidenced by attempts 7.5x above their average), and repeated decline pattern, manual merchant review is warranted to determine if alternative payment methods, order splitting, or direct customer communication would be appropriate.",0.89,ai_decision,,2026-08-30 07:46:31.291110+00:00,False,not_recovered,0
b6339d69-fe2f-4b70-a6da-50989e7552ef,46114805-1037-4c00-97a7-3c34a3f4103e,"The transaction was abandoned by the customer during checkout rather than failing due to a technical payment error. The 587-second (nearly 10 minute) checkout duration suggests deliberation rather than a transient failure, and there is no payment error code—indicating they reached the UPI stage but did not complete authorization. Critically, this is a brand-new customer (1 day tenure, 0 prior successful payments) with 1 previous failed payment, meaning we have no proven payment method, no trust history, and no baseline conversion data. The order value (₹2,800.45) is significantly higher than their historical AOV (₹1,801.66), which for a first-time buyer without established trust may have triggered sticker shock or hesitation at the final payment step. With zero prior recovery attempts, there is room for a measured outbound intervention.",0.32,send_payment_link,"Abandoned checkout with no prior recovery attempts warrants at least one standard recovery outreach, but signals argue against aggressive action. The customer is brand new (1 day tenure) with no successful payment history and one prior failure, so they have not yet established trust or a proven payment method—reducing the likelihood that an urgent 'recover_now' push will succeed. UPI abandonment often reflects hesitation (amount re-evaluation, app switching, or second thoughts) rather than a transient gateway issue, so a standard payment link with reasonable expiry is more appropriate than immediate high-pressure outreach. The order value being ~55% above their historical AOV further suggests caution, as first-time buyers over-indexing on AOV abandon at higher rates. A standard link gives the customer agency to complete on their own terms; if it fails, escalation to merchant or stop becomes the next rational step given low conversion odds.",0.68,ai_decision,,2026-08-30 07:46:31.291110+00:00,False,not_recovered,0
09f1c154-a126-48e1-a4f8-34ce904e87ad,36e84afa-b089-4d93-9e01-422b9ac6210c,"The transaction failed due to an OTP session timeout during netbanking authentication. This is a transient technical failure where the customer's bank OTP window expired before the verification could complete, not a customer abandonment or payment decline. The customer likely initiated payment in good faith but was interrupted by the session timing out.",0.82,recover_now,"OTP timeout is one of the most recoverable failure types as it represents a technical interruption rather than customer reluctance. The 40-second checkout duration indicates the customer was actively attempting payment and likely encountered a session timeout rather than abandoning due to hesitation. The high transaction value (₹11,466.53) suggests strong purchase intent. The customer is new (48 days tenure) with zero successful payment history, making immediate recovery critical before the customer disengages. Since no recovery attempt has been made yet and this is a transient failure, an urgent payment link should be sent immediately to capitalize on the customer's current purchase intent and allow them to complete verification before the intent window closes.",0.88,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1146653
c269a505-473b-48e1-800a-631fa93ed6f6,b57c3d50-c2af-43f3-a37c-1b7c4bbe7e57,"The transaction failed due to an OTP timeout during UPI verification, which is a transient technical failure rather than a payment decline or insufficient funds. The customer demonstrated purchase intent by completing checkout (214 seconds) on a high-value order (₹10,139.36) that is 7.9x their historical average order value of ₹1,283.25. The previous recovery attempt was made 134 hours ago (5.5+ days), which has likely gone cold without follow-up. While the customer has zero successful payment history and two prior failures, the OTP timeout failure is technically recoverable and indicates the customer was engaged in the payment process before timing out.",0.65,recover_now,"OTP timeout failures are transient and recoverable since they indicate the customer was actively engaged in payment before the session expired. The 5.5-day gap since the last recovery attempt creates an opportunity for re-engagement with an urgent payment link. The high transaction amount relative to the customer's AOV demonstrates significant purchase intent. With zero successful payments but a clear transient technical failure rather than a decline, sending an urgent recovery link immediately leverages the fact that the customer may still be available and ready to complete payment. This approach is preferable to 'send_payment_link' (too passive for urgent high-value recovery) or 'wait_and_retry' (134 hours is sufficient cooldown, further delay reduces recovery odds).",0.72,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1013936
00a35a6d-3fdb-4714-be30-5c0a5193f0b8,adf01c13-c06c-4374-b120-e9c99a379cfc,"card_declined failure on a UPI transaction with a new customer who has no successful payment history (45 days tenure, 0 previous successes, 1 prior failure). The transaction amount (₹6,496.52) is 2.75x higher than the customer's historical AOV (₹2,357.61), suggesting potential card issuer fraud prevention or insufficient limit flags. Payment method inconsistency (UPI selected but card decline reported) may indicate attempted fallback to card or data capture issue. Customer has demonstrated inability to complete payments with this card on at least 2 occasions (prior failure + current failure), making repeat decline highly likely with same instrument.",0.18,escalate_to_merchant,"New customer with zero payment success history and 45 days tenure represents high acquisition risk with no validation of intent-to-pay. The combination of repeated card declines, elevated transaction amount relative to customer profile, and payment method ambiguity creates a situation where automated recovery (payment link) will likely trigger another decline without addressing root cause. Escalation allows merchant to offer alternative payment methods (net banking, wallets, COD if applicable), manually verify customer identity, or investigate whether the high-value transaction aligns with customer expectations. Stopping recovery without merchant review would forfeit a potential legitimate customer who may just need payment method flexibility.",0.72,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,649652
d39c21d5-c626-4bcd-b933-a0fc03d1b9b0,ec29ee82-4284-47a9-9943-1fa7bd4ef8c9,pre_filtered_exhausted,0.0,stop,Recovery attempt limit reached (attempts >= 3),1.0,pre_filtered,attempts_exhausted,2026-08-30 07:46:31.291110+00:00,False,not_recovered,0
a469cd50-29b7-437a-b2dc-eb4e66e19819,eb46964d-0d83-46b3-ab38-57c5353971ec,"Customer abandoned checkout after 433 seconds (~7 minutes), suggesting deliberation or hesitation rather than a transient technical failure. The customer is only 4 days old with no successful payments, one prior failed payment, and an order value (₹10,357) that is over 6x their historical AOV (₹1,665), indicating sticker shock, budget reconsideration, or lack of purchase commitment. One recovery attempt was made 128 hours ago with no conversion, suggesting the previous outreach did not re-engage the customer.",0.18,stop,"Multiple negative signals converge to make recovery unlikely: (1) The customer is a brand-new account (4 days) with zero successful payment history, meaning no proven willingness to pay. (2) A prior failed payment suggests potential card validity or risk issues. (3) The cart value is ~6.2x the historical AOV, indicating the order is likely a one-off high-consideration purchase that the customer has already deliberated on and walked away from. (4) Checkout duration of 433s followed by abandonment suggests the customer left deliberately, not due to a transient error. (5) A recovery attempt was made ~5 days ago with no result, indicating the customer has not responded to prior outreach. Further automated attempts risk annoying a low-intent prospect and degrading brand reputation. Resources are better allocated to customers with stronger intent signals. Merchant should be informed but no further automated recovery is warranted.",0.82,ai_decision,,2026-08-30 07:46:31.291110+00:00,False,not_recovered,0
6ebb6d00-162c-4788-9157-1ea8ca7845c7,339165f8-fe11-4454-bd50-d69fcc0b2f0a,"The transaction failed due to a transient network_error during card payment processing, not a hard decline from the issuer or customer-initiated abandonment. The customer completed a relatively long checkout session (265 seconds) indicating genuine purchase intent, and the cart value (₹6,255.50) is notably above their historical average (₹3,892.27), suggesting an intentional high-value purchase rather than a casual browse. The customer has strong tenure (656 days), 8 successful payments, and a recent successful transaction only 38 hours ago, all of which point to a healthy, active relationship. Although the failure history (7 prior failures) is non-trivial, it has not prevented repeat engagement, and no recovery attempts have yet been made on this transaction.",0.74,recover_now,"Network errors are one of the most recoverable failure types because they typically reflect transient connectivity or gateway issues rather than issuer or customer-side resistance. The customer demonstrated high intent by sustaining a 265-second checkout for an order ~60% larger than their average AOV, completed a successful payment just 38 hours ago, and has an established 656-day tenure with 8 prior successes. Zero recovery attempts have been made on this transaction, so an immediate urgent payment link maximizes the chance of capturing the same intent before it decays. The elevated prior failure count (7) tempers confidence slightly but is offset by the strong success history and the clearly transient nature of the current failure. wait_and_retry is suboptimal because no recent attempt exists; send_payment_link understates the urgency; escalate_to_merchant and stop are unjustified given the favorable signals.",0.82,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,625550
f9b3ca31-86bd-44d5-a2a5-a0ef40f3f492,1e495d48-a680-4338-ad3c-d0fcfd4ca108,"The transaction failed during card payment authentication due to an OTP timeout after 67 seconds in checkout. The customer appears to be a very new user (13-day tenure) with no prior successful payments and one prior failure. The failure is a transient authentication timeout rather than a hard decline, suggesting the customer may have abandoned the OTP entry step. However, the high order value (₹4,140.38) is approximately 7x the customer's historical average (₹588.92), which is an unusual signal indicating either a new buying pattern or potential hesitation at a higher-than-normal commitment.",0.52,send_payment_link,"The OTP timeout failure is typically transient and recoverable, supporting a standard recovery link approach. However, several risk signals warrant caution over an immediate 'recover_now' push: (1) the customer is extremely new with zero successful payment history and one prior failure, so we lack a track record of payment completion; (2) the cart value is ~7x their historical average, suggesting possible sticker shock or a one-off large purchase that may not convert on retry; (3) no prior recovery attempts have been made, so a measured first contact is appropriate. A standard payment link with normal expiry allows the customer to retry at their convenience without the urgency that an immediate push might create for an unproven buyer. If this link fails, subsequent attempts can be escalated or stopped given the weak conversion history.",0.68,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,414038
16affd61-c30d-4187-88f4-4b8b15c89d53,7eea4849-3e48-4bca-a5ee-957fdae9e960,"The transaction failed due to an OTP timeout during UPI verification, which is a transient technical failure rather than a permanent decline. The customer spent 389 seconds in checkout attempting to complete payment, demonstrating genuine purchase intent. However, the customer is new (1 day tenure) with 2 prior failed payments and this transaction is significantly higher (15x) than their historical average order value, suggesting either a high-value first purchase or potential hesitation at the amount.",0.65,recover_now,"OTP timeout failures are highly recoverable as they represent temporary technical delays rather than payment rejection. The customer demonstrated sustained engagement (389s checkout duration) and clear purchase intent by attempting a high-value transaction. With zero prior recovery attempts on this transaction and the failure being transient in nature, an immediate recovery payment link offers the best chance of conversion before the customer abandons. UPI OTP timeouts typically resolve on retry, and providing a fresh payment link with the same transaction allows the customer to attempt again with a clean slate. The risk of immediate action is minimal given no prior recovery attempts have been made.",0.72,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,1321169
501a59b6-e6c5-4b75-bff9-fef864dddffe,da81fb61-b5dd-46e9-8a4b-0cb9ea9ca723,"The transaction failed due to an OTP timeout on UPI, which is a transient technical failure rather than a payment decline. The customer has an impeccable payment history with 8 successful transactions and zero failures over 734 days. The checkout duration of 364 seconds indicates genuine purchase intent, and the transaction value of ₹9,380.47 (3x their average) demonstrates high purchase intent. This is a clear case of a technical glitch that interrupted a successful payment flow, not a customer unwilling to pay.",0.85,recover_now,"Customer has perfect payment history with zero failures, high purchase intent evidenced by 3x average order value, and the failure was an OTP timeout (transient technical issue). Immediate recovery link is optimal because: 1) OTP timeouts are highly recoverable with fresh payment links, 2) established customers with strong tenure (734 days) respond well to urgent recovery attempts, 3) no prior recovery attempts have been made, 4) the customer has demonstrated ability to complete UPI payments successfully 8 times previously, and 5) allowing time to pass increases cart abandonment risk for high-value orders.",0.92,ai_decision,,2026-08-30 07:46:31.291110+00:00,True,recovered,938047
7ed7309e-a85c-413f-807a-8d370b36f25a,5109d0d4-ae61-4931-8191-08ae3b328631,"The transaction failed due to a transient network_error during card checkout, which is typically a recoverable, non-customer-driven failure. However, the customer profile shows concerning signals: zero prior successful payments, two previous failed attempts, and no recorded successful payment history at all. The current order value (₹10,577.58) is roughly 4.6x their historical AOV (₹2,298.70), which may indicate checkout hesitation, accidental over-purchase, or a retry loop on a high-ticket item. The checkout duration of 184 seconds is moderate but not abandoned. One prior recovery attempt was made 58 hours ago without conversion, suggesting the customer has not returned organically, and continued aggressive retry risks fatigue or complaint.",0.32,send_payment_link,"A network_error failure is technically transient and usually recoverable with a fresh payment link, justifying action over 'stop'. However, the absence of any successful payment history (0 successes, 2 prior failures), the 4.6x AOV spike relative to the customer's typical spend, and the lack of organic return 58 hours after the last recovery attempt together indicate moderate-to-low recovery odds. A standard 'send_payment_link' is preferred over 'recover_now' because the previous urgent attempt failed to convert, and over-escalation could feel coercive given the value mismatch. 'wait_and_retry' alone would miss the opportunity to re-engage with a clean checkout link, and 'stop' is premature given network errors are generally resolvable. Sending a standard recovery link gives the customer a low-friction option to complete payment if intent was genuine, while respecting the negative historical signals by not applying maximum urgency.",0.68,ai_decision,,2026-08-30 07:50:52.685490+00:00,True,recovered,1057758
01095b73-2eff-480e-ab7e-3796ea1e6ec0,67cdef0a-4be7-43e1-91a2-a26ada08e074,"Transaction failed due to insufficient_funds in the customer's netbanking account. The customer attempted to pay ₹8,816.30, which is approximately 8x higher than their historical average order value of ₹1,091.17. The customer is relatively new (18 days tenure) with no prior successful payments and has accumulated 2 previous failed payments. This combination suggests the customer may have overextended their available bank balance relative to their typical spending capacity.",0.32,send_payment_link,"insufficient_funds is a transient failure type that can resolve if the customer adds funds to their account. While the customer has 2 prior failures and no success history, indicating lower recovery likelihood, they have not yet received any recovery intervention on this specific transaction. A standard payment link gives the customer adequate time to address their funding issue without immediate pressure. The checkout duration of 61 seconds indicates genuine purchase intent rather than casual abandonment. The significantly higher transaction amount relative to their typical spending likely explains the insufficient funds. Since no recovery attempt has been made and the failure type is potentially reversible, attempting recovery via a standard payment link is warranted before considering escalation or cessation.",0.78,ai_decision,,2026-08-30 07:50:52.685490+00:00,True,recovered,881630
6a8b3ef6-77f6-4dc1-9eb0-465cf6b4376f,93cda1b3-a0fc-4191-98b6-9e7382d90906,"Customer abandoned checkout after 353 seconds with a netbanking payment failing due to insufficient_funds. Order value (₹15,832.83) is nearly 5x the customer's historical average (₹3,287.84), suggesting the high amount likely exceeded available netbanking balance, causing a real funds shortfall rather than a transient technical error.",0.28,send_payment_link,"The failure cause (insufficient_funds via netbanking) is typically not transient and resolves only when the customer tops up their bank account or switches to a payment method with available funds. Customer has mixed history (2 successful, 2 failed) and 222 days of tenure, establishing legitimacy. No prior recovery attempts have been made, so a standard payment link is appropriate to allow the customer to retry with sufficient funds or an alternative method (card/UPI/wallet) once they have replenished funds. Urgency is not warranted because insufficient_funds does not benefit from immediate re-attempts, but stopping is premature given the customer's established history and zero prior recovery attempts.",0.72,ai_decision,,2026-08-30 07:50:52.685490+00:00,False,not_recovered,0
